laptop_ID,Price_in_euros
962,666.4574083333334
989,808.4991476255689
361,946.9055956540931
849,1750.921932539683
1067,760.9266052380955
1,1793.8309127455877
380,769.5946666666666
344,417.4084988744588
683,1467.6870079365078
405,1306.7162663041124
602,912.89190456029
1296,375.6671192275042
782,1046.2655476190473
91,1718.842132575757
1122,452.1243987278307
251,808.4991476255689
218,808.9709559987475
941,1284.2185514015234
533,473.1842502995511
1258,577.0757335301253
1059,1319.697989280303
905,2097.1193333333335
220,1025.2624166666667
230,808.9709559987475
1319,725.2946212121212
265,749.9772556332553
906,1845.61
880,817.8504285714284
733,488.16940308913297
1004,2083.4464238095243
866,1090.7118809523809
80,473.1842502995511
1278,639.6923333333334
744,1175.1072
1010,1255.4075
351,1467.6870079365078
524,1681.6511752380945
573,702.5657480952381
208,1759.4647992063487
799,671.7474285714285
97,1114.2211066666669
375,1616.3677142857146
1076,430.9183185714287
189,1750.921932539683
225,808.9709559987475
1084,1375.3954166666665
1029,1114.2211066666669
1248,1689.3668650793647
73,1025.2624166666667
1178,1209.8240278571423
659,912.0649098124096
87,1645.0883333333331
474,946.9055956540931
1111,827.3092666666666
56,766.9656990476193
816,808.4991476255689
1077,1685.2601495238102
348,1016.4591936580082
664,808.9709559987475
536,1090.7118809523809
248,1030.6786450000006
3,747.6422911309523
170,452.1243987278307
555,386.10519613419916
612,2147.2885999999994
1239,808.9709559987475
981,760.9266052380955
487,1001.9137416666676
404,1028.3296476190476
1031,1951.483238095238
1314,214.9150833333333
320,813.3534154204368
729,1038.1663095238096
1107,1305.2015077128426
314,386.10519613419916
1273,417.4084988744588
1270,582.8916568986568
693,1597.6799666666668
1205,596.6134685714286
911,1090.7118809523809
272,473.1842502995511
532,769.8669327731092
1102,1209.8240278571423
1182,452.1243987278307
839,4919.104391666669
529,1084.795942380953
863,749.9772556332553
772,1287.9659529442786
1221,1963.8368095238093
759,462.18279365079377
1194,996.8785285714288
821,1766.4266904761905
497,912.89190456029
100,520.9313458766235
1204,1645.1937333333335
1071,912.0649098124096
1202,729.473735977911
881,597.3912851587303
919,473.1842502995511
968,1209.8240278571423
299,705.0209648662448
632,808.9709559987475
36,383.48159523809517
193,749.9772556332553
1274,2473.0894444444443
481,890.7525847763349
143,722.7989911111109
999,430.9183185714287
383,781.9918333333331
1075,2473.0894444444443
168,452.1243987278307
515,1087.335926406927
662,386.10519613419916
1150,1576.0328174880672
108,654.7409850000001
997,602.1555312698415
103,700.549376663059
308,808.9709559987475
975,1481.7035404761916
872,1319.697989280303
1170,813.3534154204368
425,761.9460416666673
179,912.89190456029
217,452.1243987278307
803,1375.3954166666665
1148,1319.697989280303
814,1569.6567054761897
774,635.4348333333334
908,1046.2655476190473
1006,488.16940308913297
1247,808.9709559987475
707,452.1243987278307
1230,2097.1193333333335
381,458.6830588888889
882,473.1842502995511
708,1030.6786450000006
502,1558.4866738095238
1169,386.10519613419916
550,912.0649098124096
1096,2985.391249999999
24,769.5946666666666
784,976.147362337279
556,1119.5702272893764
807,1556.3083577380953
1245,621.0997018065269
751,1209.8240278571423
1039,1432.033333333333
1176,1076.0923960622708
797,2290.4064761904765
830,966.9808333333334
865,912.89190456029
313,912.89190456029
1217,2097.1193333333335
1046,1305.2015077128426
1253,452.1243987278307
931,1747.142107142857
232,1146.4525525162278
1174,1747.142107142857
969,2444.5801904761884
548,536.4899
164,759.0978212987014
1047,1097.7661863095243
77,808.9709559987475
652,485.8047418359418
554,621.0997018065269
512,1813.4519761904783
1127,452.1243987278307
1131,2415.7248941666653
785,1576.0328174880672
140,1466.55571031746
1225,473.1842502995511
922,1679.584325396825
479,1643.89
544,386.10519613419916
841,452.1243987278307
478,1090.7118809523809
1155,1314.6893333333333
113,1905.6437999999998
284,749.9772556332553
415,473.1842502995511
735,841.4765158730161
604,1209.8240278571423
33,542.3413671428572
177,417.4084988744588
363,1058.2854126984128
888,1462.3280764790773
530,679.0272333333332
150,417.4084988744588
62,1209.8240278571423
1212,914.9162857142857
752,1576.0328174880672
851,3199.927109166666
1097,606.0805000000001
84,1018.2644099999998
1042,1462.3280764790773
605,1285.6348876767688
668,1024.6056714285714
1066,912.89190456029
1237,1438.3101184995562
1259,1804.4928095238106
198,769.5946666666666
617,4517.524082251081
420,914.9162857142857
1267,1852.214271428572
11,386.10519613419916
800,794.5968333333336
829,452.1243987278307
368,817.0006047619047
1164,1569.6567054761897
809,1623.3974333333335
1255,709.2311828571432
793,1888.06
1142,1569.6567054761897
47,473.1842502995511
1264,536.4899
428,930.0781241269834
1308,485.76722619047615
374,813.3534154204368
301,1076.0923960622708
767,2497.789598690476
1009,1025.2624166666667
82,1314.6893333333333
280,976.147362337279
940,1481.7035404761916
1172,808.4991476255689
1157,912.0649098124096
1238,912.89190456029
315,1420.7964285714284
583,2054.9491666666668
704,2167.923333333333
649,1149.5267992857143
897,621.0997018065269
1064,2047.0913333333333
147,386.10519613419916
274,705.0209648662448
1087,1569.6567054761897
1193,1020.1572809523809
1045,507.3008892857143
433,946.9055956540931
68,386.10519613419916
1141,606.0805000000001
777,1170.961838095238
72,1204.8683333333333
900,495.3649468253966
419,452.1243987278307
577,1646.8605666666665
656,1287.9659529442786
249,1556.3083577380953
713,826.6125003571428
1272,473.1842502995511
300,1399.3878000000002
457,700.549376663059
268,621.0997018065269
122,1077.9333999999985
531,749.9772556332553
399,810.9436275729646
109,423.16372709706957
971,467.0613333333333
310,473.1842502995511
692,1287.9659529442786
392,640.5813857142858
812,852.636671955822
794,1762.67
950,621.0997018065269
173,701.2061857142857
892,602.1555312698415
1143,912.0649098124096
665,1691.1544419047614
776,1683.0974666666664
868,1462.3280764790773
658,3958.826808333335
1023,858.1995000000002
495,1844.332619047619
885,2019.9088666666667
1220,1716.762766666667
332,596.2905
192,1365.391226190476
429,1284.2185514015234
1079,2147.2885999999994
846,417.4084988744588
561,1149.982
330,808.9709559987475
158,555.501903888889
127,452.1243987278307
38,749.9772556332553
1032,1700.5862666666665
1201,452.1243987278307
646,1793.8309127455877
679,1090.7118809523809
820,1963.6003928571424
948,732.4599285714285
483,1306.7162663041124
1017,858.1995000000002
421,1501.4748660822515
